MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,Decl/Grow,Traff_Name,DENS_Moto,DENS_Trunk,DENS_Prim,DENS_Sec,DENS_Tert,DENS_All,LEN_Moto,LEN_Trunk,LEN_Prim,LEN_Sec,LEN_Tert,LEN_All,Area,Traff_Key
"70351","707996",ЛУЧАНЕ,LUČANE,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.32,0.00,0.80,1.12,0.0000,0.0000,2.7322,0.0000,6.9203,9.6525,8.6294,"6"
"70351","708003",ЉИЉАНЦЕ,LJILJANCE,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.15,0.00,0.00,0.00,0.00,0.15,1.7413,0.0000,0.0000,0.0000,0.0000,1.7413,11.3421,"6"
"70432","711373",ГОРЊЕ ПУНУШЕВЦЕ,GORNJE PUNUŠEVCE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4888,"3"
"70432","711829",МИЛАНОВО,MILANOVO,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0792,"3"
"70432","711365",ГОРЊЕ ЖАПСКО,GORNJE ŽAPSKO,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3535,"3"
"70432","711357",ГОРЊА ОТУЉА,GORNJA OTULJA,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3115,"3"
"71161","742473",НОВИ ГЛОГ,NOVI GLOG,ТРГОВИШТЕ,TRGOVIŠTE,Population decline,High road density with population decline,0.00,0.00,0.00,0.87,0.00,0.87,0.0000,0.0000,0.0000,6.4918,0.0000,6.4918,7.4530,"1"
"70335","706639",БРЕСНИЦА,BRESNICA,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.4180,"3"
"70335","706965",ЦРНОШТИЦА,CRNOŠTICA,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.16,0.00,0.16,0.0000,0.0000,0.0000,4.1991,0.0023,4.2014,25.7788,"3"
"70351","707813",ЖБЕВАЦ,ŽBEVAC,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.00,0.10,0.00,0.10,0.0000,0.0000,0.0000,1.1188,0.0000,1.1188,10.8884,"6"
"70432","711454",ДОЊЕ ЖАПСКО,DONJE ŽAPSKO,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9501,"3"
"70351","708224",ТУРИЈА,TURIJA,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.22,0.00,0.38,0.60,0.0000,0.0000,0.7208,0.0000,1.2273,1.9481,3.2299,"6"
"70432","711381",ГОРЊЕ ТРЕБЕШИЊЕ,GORNJE TREBEŠINJE,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,0.00,0.00,0.00,0.47,0.00,0.47,0.0000,0.0000,0.0000,1.8447,0.0000,1.8447,3.9021,"1"
"70351","708127",РАКОВАЦ,RAKOVAC,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.22,0.00,0.00,0.18,0.00,0.40,2.0930,0.0000,0.0000,1.6434,0.0000,3.7364,9.3224,"6"
"70432","711420",ДАВИДОВАЦ,DAVIDOVAC,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,1.24,0.00,0.00,0.85,0.43,2.53,3.5008,0.0000,0.0000,2.4060,1.2178,7.1246,2.8187,"1"
"71358","712124",СТАРИ ГЛОГ,STARI GLOG,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2787,"3"
"70432","711209",БАРБАРУШИНЦЕ,BARBARUŠINCE,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,0.00,0.00,0.00,0.67,0.00,0.67,0.0000,0.0000,0.0000,5.3651,0.0000,5.3651,8.0191,"1"
"70432","711985",РАТАЈЕ,RATAJE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5316,"3"
"71358","711659",КОРБУЛ,KORBUL,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4675,"3"
"70351","707902",КОНЧУЉ,KONČULJ,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.47,0.00,0.00,0.47,0.0000,0.0000,6.4979,0.0000,0.0060,6.5039,13.8316,"6"
"70335","706914",РАЈЧИЛОВЦИ,RAJČILOVCI,БОСИЛЕГРАД,BOSILEGRAD,Population decline,High road density with population decline,0.00,0.00,0.00,0.36,0.00,0.36,0.0000,0.0000,0.0000,2.4685,0.0000,2.4685,6.7871,"1"
"70432","712116",СТАРА БРЕЗОВИЦА,STARA BREZOVICA,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4584,"3"
"70432","712329",ЦРНИ ЛУГ,CRNI LUG,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7744,"3"
"70432","712019",РИСТОВАЦ,RISTOVAC,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,0.00,0.00,0.00,0.41,0.00,0.41,0.0000,0.0000,0.0000,1.4412,0.0000,1.4412,3.5496,"1"
"70335","706850",МЛЕКОМИНЦИ,MLEKOMINCI,БОСИЛЕГРАД,BOSILEGRAD,Population decline,High road density with population decline,0.00,0.00,0.00,0.34,0.00,0.34,0.0000,0.0000,0.0000,3.3105,0.0000,3.3105,9.8401,"1"
"70335","706647",БУЦЕЉЕВО,BUCELJEVO,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0088,"3"
"70335","706787",ДУКАТ,DUKAT,БОСИЛЕГРАД,BOSILEGRAD,Population decline,High road density with population decline,0.00,0.00,0.00,0.33,0.00,0.33,0.0000,0.0000,0.0000,9.3864,0.0000,9.3864,28.5605,"1"
"70351","708186",СРПСКА КУЋА,SRPSKA KUĆA,БУЈАНОВАЦ,BUJANOVAC,No data,No data,1.80,0.00,0.00,0.50,0.00,2.29,4.6204,0.0000,0.0000,1.2770,0.0000,5.8974,2.5722,"6"
"70432","711217",БАРЕЛИЋ,BARELIĆ,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.19,0.00,0.19,0.0000,0.0000,0.0000,0.9211,0.0000,0.9211,4.8986,"3"
"70432","711870",НОВА БРЕЗОВИЦА,NOVA BREZOVICA,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,0.00,0.00,0.00,0.75,0.00,0.75,0.0000,0.0000,0.0000,5.8848,0.0000,5.8848,7.8133,"1"
"70432","711853",НАСТАВЦЕ,NASTAVCE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.27,0.00,0.27,0.0000,0.0000,0.0000,0.9560,0.0000,0.9560,3.5031,"3"
"70432","711969",ПРЕОБРАЖЕЊЕ,PREOBRAŽENJE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0002,"3"
"70335","706906",РАДИЧЕВЦИ,RADIČEVCI,БОСИЛЕГРАД,BOSILEGRAD,Population decline,High road density with population decline,0.00,0.00,0.00,0.59,0.00,0.59,0.0000,0.0000,0.0000,1.9936,0.0000,1.9936,3.4054,"1"
"70432","711284",ВИШЕВЦЕ,VIŠEVCE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.09,0.00,0.09,0.0000,0.0000,0.0000,0.5832,0.0000,0.5832,6.6589,"3"
"71161","742252",БАБИНА ПОЉАНА,BABINA POLJANA,ТРГОВИШТЕ,TRGOVIŠTE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1117,"3"
"70432","711446",ДОЊА ОТУЉА,DONJA OTULJA,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3939,"3"
"70432","711187",АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8526,"3"
"70351","707864",КАРАДНИК,KARADNIK,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.49,0.00,0.00,0.29,0.00,0.78,2.5078,0.0000,0.0000,1.5151,0.0000,4.0229,5.1639,"6"
"70432","711756",ЛУКОВО,LUKOVO,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.15,0.00,0.15,0.0000,0.0000,0.0000,1.8615,0.0000,1.8615,12.7574,"3"
"70432","711390",ГОРЊИ НЕРАДОВАЦ,GORNJI NERADOVAC,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8838,"3"
"70335","706604",БОСИЛЕГРАД,BOSILEGRAD,БОСИЛЕГРАД,BOSILEGRAD,Population decline,High road density with population decline,0.00,0.00,0.00,0.49,0.00,0.49,0.0000,0.0000,0.0000,8.8930,0.0000,8.8930,18.3291,"1"
"71358","711543",ДУГА ЛУКА,DUGA LUKA,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0975,"3"
"71358","711934",ПРВОНЕК,PRVONEK,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.7042,"3"
"70335","706655",ГЛОЖЈЕ,GLOŽJE,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.20,0.00,0.20,0.0000,0.0000,0.0000,3.9484,0.0650,4.0134,20.0218,"3"
"71137","741434",ТОПЛИ ДОЛ,TOPLI DOL,СУРДУЛИЦА,SURDULICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.6538,"3"
"70351","707830",ЗАРБИНЦЕ,ZARBINCE,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2699,"6"
"70432","711527",ДРЕНОВАЦ,DRENOVAC,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,0.00,0.00,0.00,0.37,0.00,0.37,0.0000,0.0000,0.0000,9.5644,0.0000,9.5644,25.7054,"1"
"70335","706884",ПАРАЛОВО,PARALOVO,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.22,0.00,0.22,0.0000,0.0000,0.0000,2.8542,0.0000,2.8542,12.9063,"3"
"70432","711705",КУПИНИНЦЕ,KUPININCE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1924,"3"
"70432","711900",ПАВЛОВАЦ,PAVLOVAC,ВРАЊЕ,VRANJE,Population growth,High road density with population growth,0.83,0.00,0.00,0.41,0.00,1.25,3.8939,0.0000,0.0000,1.9323,0.0000,5.8262,4.6640,"2"
"70335","706574",БЕЛУТ,BELUT,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0383,"3"
"70335","706817",ИЗВОР,IZVOR,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2995,"3"
"70432","712159",СТРОПСКО,STROPSKO,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.26,0.26,0.0000,0.0000,0.0000,0.0000,0.5805,0.5805,2.2592,"3"
"70432","712256",ЋУКОВАЦ,ĆUKOVAC,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5539,"3"
"70335","706922",РЕСЕН,RESEN,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5504,"3"
"70351","708011",МАЛИ ТРНОВАЦ,MALI TRNOVAC,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0142,0.0142,7.2387,"6"
"70432","711489",ДОЊЕ ТРЕБЕШИЊЕ,DONJE TREBEŠINJE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.04,0.00,0.04,0.0000,0.0000,0.0000,0.2749,0.0000,0.2749,7.4422,"3"
"71358","711195",БАБИНА ПОЉАНА,BABINA POLJANA,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0140,"3"
"70432","712094",СРЕДЊИ ДЕЛ,SREDNJI DEL,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1551,"3"
"70432","711497",ДОЊИ НЕРАДОВАЦ,DONJI NERADOVAC,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,1.29,0.00,0.00,0.67,0.29,2.25,5.7815,0.0000,0.0000,2.9770,1.3157,10.0742,4.4720,"1"
"70351","707716",ВЕЛИКИ ТРНОВАЦ,VELIKI TRNOVAC,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.08,0.00,0.40,0.48,0.0000,0.0000,1.9446,0.0000,9.8510,11.7956,24.6908,"6"
"70432","711578",ЗЛАТОКОП,ZLATOKOP,ВРАЊЕ,VRANJE,Population growth,High road density with population growth,0.00,0.00,0.00,0.41,0.00,0.41,0.0000,0.0000,0.0000,1.2524,0.0000,1.2524,3.0914,"2"
"70432","712213",ТИБУЖДЕ,TIBUŽDE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.29,0.00,0.29,0.0000,0.0000,0.0000,4.0087,0.0000,4.0087,13.8360,"3"
"70432","711993",РИБИНЦЕ,RIBINCE,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,1.52,0.00,0.00,0.79,0.46,2.77,3.2559,0.0000,0.0000,1.6839,0.9871,5.9269,2.1365,"1"
"70335","706680",ГОРЊА ЉУБАТА,GORNJA LJUBATA,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.08,0.08,0.0000,0.0000,0.0000,0.0000,3.3401,3.3401,39.7972,"3"
"70351","707970",ЛОПАРДИНЦЕ,LOPARDINCE,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5515,"6"
"70432","711225",БЕЛИ БРЕГ,BELI BREG,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.14,0.14,0.0000,0.0000,0.0000,0.0000,0.2418,0.2418,1.7704,"3"
"70432","711551",ДУЛАН,DULAN,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1949,"3"
"71358","711721",ЛЕВА РЕКА,LEVA REKA,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0982,"3"
"71358","711748",ЛИПОВАЦ,LIPOVAC,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3153,"3"
"70335","706710",ГРУЈИНЦИ,GRUJINCI,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9968,"3"
"70432","711535",ДУБНИЦА,DUBNICA,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.17,0.17,0.0000,0.0000,0.0000,0.0000,2.6357,2.6357,15.5491,"3"
"70335","706892",ПЛОЧА,PLOČA,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7180,"3"
"70432","711977",РАНУТОВАЦ,RANUTOVAC,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,0.76,0.00,0.00,0.50,0.00,1.26,2.2147,0.0000,0.0000,1.4641,0.0000,3.6788,2.9195,"1"
"70351","707805",ЂОРЂЕВАЦ,ĐORĐEVAC,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8247,"6"
"71358","711314",ВРАЊСКА БАЊА,VRANJSKA BANJA,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.92,0.92,0.0000,0.0000,0.0000,0.0000,7.3006,7.3006,7.9255,"1"
"70432","711241",БРЕСНИЦА,BRESNICA,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,0.94,0.00,0.00,0.49,0.24,1.67,2.1481,0.0000,0.0000,1.1197,0.5448,3.8126,2.2830,"1"
"70335","706841",МИЛЕВЦИ,MILEVCI,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.06,0.00,0.06,0.0000,0.0000,0.0000,0.7981,0.0000,0.7981,14.4313,"3"
"71358","711250",БУЈКОВАЦ,BUJKOVAC,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.13,0.13,0.0000,0.0000,0.0000,0.0000,1.4969,1.4969,11.4168,"3"
"70432","711772",МЕЧКОВАЦ,MEČKOVAC,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4803,"3"
"70432","712337",ЧЕСТЕЛИН,ČESTELIN,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0797,"3"
"71358","712302",ЦРНИ ВРХ,CRNI VRH,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4750,"3"
"70432","711594",КАТУН,KATUN,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.28,0.28,0.0000,0.0000,0.0000,0.0000,1.8327,1.8327,6.4901,"3"
"70335","706868",МУСУЉ,MUSULJ,БОСИЛЕГРАД,BOSILEGRAD,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.35,0.35,0.0000,0.0000,0.0000,0.0000,8.3207,8.3207,23.9061,"1"
"70335","706744",ДОЊА ЉУБАТА,DONJA LJUBATA,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.17,0.17,0.0000,0.0000,0.0000,0.0000,6.2821,6.2821,38.0662,"3"
"71358","711586",ИЗУМНО,IZUMNO,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7802,"3"
"71358","712221",ТОПЛАЦ,TOPLAC,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7724,"3"
"70432","711837",МИЛИВОЈЦЕ,MILIVOJCE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0232,"3"
"70351","707678",БРЕЗНИЦА,BREZNICA,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.00,0.00,0.32,0.32,0.0000,0.0000,0.0000,0.0000,6.5370,6.5370,20.2119,"6"
"70432","711322",ВРТОГОШ,VRTOGOŠ,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.28,0.28,0.0208,0.0000,0.0000,0.0000,6.0022,6.0230,21.2814,"3"
"70335","706566",БАРЈЕ,BARJE,БОСИЛЕГРАД,BOSILEGRAD,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.86,0.86,0.0000,0.0000,0.0000,0.0000,4.7842,4.7842,5.5827,"1"
"71358","711691",КУМАРЕВО,KUMAREVO,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.15,0.00,0.00,0.00,0.00,0.15,0.5200,0.0000,0.0000,0.0000,0.0000,0.5200,3.3768,"3"
"70432","712086",СОДЕРЦЕ,SODERCE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.05,0.05,0.0000,0.0000,0.0000,0.0000,0.2860,0.2860,5.7236,"3"
"71358","712060",СЛИВНИЦА,SLIVNICA,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.2415,"3"
"70432","712183",СУВИ ДОЛ,SUVI DOL,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,1.09,0.00,0.00,0.65,0.00,1.74,2.9989,0.0000,0.0000,1.7758,0.0000,4.7747,2.7487,"1"
"70335","706736",ДОЊА ЛИСИНА,DONJA LISINA,БОСИЛЕГРАД,BOSILEGRAD,Population decline,High road density with population decline,0.00,0.00,0.00,0.37,0.00,0.37,0.0000,0.0000,0.0000,5.5278,0.0000,5.5278,15.0308,"1"
"71358","711632",КОРБЕВАЦ,KORBEVAC,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,High road density with population decline,0.26,0.00,0.00,0.00,0.49,0.75,2.5836,0.0000,0.0000,0.0000,4.9114,7.4950,10.0593,"1"
"70432","711608",КЛАШНИЦЕ,KLAŠNICE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3196,"3"
"70416","710512",ПРИБОЈ,PRIBOJ,ВЛАДИЧИН ХАН,VLADIČIN HAN,Population decline,High road density with population decline,0.00,0.00,0.00,0.03,0.44,0.47,0.0000,0.0000,0.0000,0.2441,3.1175,3.3616,7.1266,"1"
"71358","711861",НЕСВРТА,NESVRTA,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.33,0.33,0.0000,0.0000,0.0000,0.0000,6.7845,6.7845,20.4634,"1"
"71358","711616",КЛИСУРИЦА,KLISURICA,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.69,0.69,0.0000,0.0000,0.0000,0.0000,6.3980,6.3980,9.2625,"1"
"71358","711675",КРИВА ФЕЈА,KRIVA FEJA,ВРАЊСКА БАЊА,VRANJSKA BANJA,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.38,0.37,0.0000,0.0000,0.0000,0.0000,16.3758,16.3758,43.7206,"1"
"70335","706671",ГОРЊА ЛИСИНА,GORNJA LISINA,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.22,0.00,0.21,0.0000,0.0000,0.0000,7.8657,0.0000,7.8657,36.5883,"3"
"70432","711306",ВРАЊЕ,VRANJE,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,0.35,0.00,0.00,0.85,0.45,1.65,10.1999,0.0000,0.0000,24.6627,13.2110,48.0736,29.0907,"1"
"70432","712051",СИКИРЈЕ,SIKIRJE,ВРАЊЕ,VRANJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4011,"3"
"70351","708208",СУХАРНО,SUHARNO,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7230,"6"
"70335","706752",ДОЊА РЖАНА,DONJA RŽANA,БОСИЛЕГРАД,BOSILEGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8574,"3"
"70351","708020",МУХОВАЦ,MUHOVAC,БУЈАНОВАЦ,BUJANOVAC,No data,No data,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6011,"6"
"70432","711845",МОШТАНИЦА,MOŠTANICA,ВРАЊЕ,VRANJE,Population decline,High road density with population decline,0.52,0.00,0.00,0.26,0.00,0.79,4.4053,0.0000,0.0000,2.2013,0.0000,6.6066,8.4150,"1"
"70432","711926",ПЉАЧКОВИЦА,PLJAČKOVICA,ВРАЊЕ,VRANJE,No permanent inhabitants,No permanent inhabitants,0.00,0.00,0.00,0.01,0.00,0.01,0.0000,0.0000,0.0000,0.1500,0.0000,0.1500,12.9444,"5"
