MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,AREA_1,AREA_2,AREA_3,AREA_4,AREA_5,AREA_6,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,DENS_1,DENS_2,DENS_3,DENS_4,DENS_5,DENS_6
"71218","744689",ЛИСО ПОЉЕ,LISO POLJE,УБ,UB,4.55,0.00,0.00,0.00,0.00,0.00,211.77,0.00,0.00,0.00,0.00,0.00,46.59,0.00,0.00,0.00,0.00,0.00
"70734","725277",ГОРЊА БАДАЊА,GORNJA BADANJA,ЛОЗНИЦА,LOZNICA,2.54,11.91,0.00,0.00,0.00,0.00,0.00,436.33,0.00,0.00,0.00,0.00,0.00,36.65,0.00,0.00,0.00,0.00
"71099","740420",МИХАЈЛОВАЦ,MIHAJLOVAC,СМЕДЕРЕВО,SMEDEREVO,34.00,0.00,0.00,0.00,0.00,0.00,2599.10,0.00,0.00,0.00,0.00,0.00,76.45,0.00,0.00,0.00,0.00,0.00
"70572","716715",РЕКА,REKA,КЛАДОВО,KLADOVO,8.11,27.48,0.03,0.00,0.00,0.00,176.93,11.05,0.00,0.00,0.00,0.00,21.81,0.40,0.00,0.00,0.00,0.00
"71099","746746",КУЛИЧ,KULIČ,СМЕДЕРЕВО,SMEDEREVO,9.56,0.00,0.00,0.00,0.00,0.00,226.61,0.00,0.00,0.00,0.00,0.00,23.70,0.00,0.00,0.00,0.00,0.00
"70106","703630",ЗУЦЕ,ZUCE,ВОЖДОВАЦ,VOŽDOVAC,7.51,4.45,0.00,0.00,0.00,0.00,872.43,1131.61,0.00,0.00,0.00,0.00,116.20,254.34,0.00,0.00,0.00,0.00
"71269","746428",ОРИД,ORID,ШАБАЦ,ŠABAC,0.10,0.00,0.00,0.00,0.00,0.00,11.49,0.00,0.00,0.00,0.00,0.00,116.86,0.00,0.00,0.00,0.00,0.00
"70963","733806",МИРАТОВАЦ,MIRATOVAC,ПРЕШЕВО,PREŠEVO,0.00,13.72,7.16,3.87,0.29,0.00,-99999.00,-99999.00,-99999.00,-99999.00,-99999.00,-99999.00,-99999.00,-99999.00,-99999.00,-99999.00,-99999.00,-99999.00
"70122","703796",ЛЕШТАНЕ,LEŠTANE,ГРОЦКА,GROCKA,8.74,0.60,0.00,0.00,0.00,0.00,10675.31,0.00,0.00,0.00,0.00,0.00,1221.57,0.00,0.00,0.00,0.00,0.00
"70475","713031",МИЉЕВИЋ,MILJEVIĆ,ГОЛУБАЦ,GOLUBAC,6.38,0.96,0.00,0.00,0.00,0.00,424.09,0.00,0.00,0.00,0.00,0.00,66.43,0.00,0.00,0.00,0.00,0.00
"70190","704580",БРГУЛИЦЕ,BRGULICE,ОБРЕНОВАЦ,OBRENOVAC,3.31,0.00,0.00,0.00,0.00,0.00,475.28,0.00,0.00,0.00,0.00,0.00,143.41,0.00,0.00,0.00,0.00,0.00
"70947","732923",БУБУШИНАЦ,BUBUŠINAC,ПОЖАРЕВАЦ,POŽAREVAC,11.05,0.00,0.00,0.00,0.00,0.00,732.80,0.00,0.00,0.00,0.00,0.00,66.30,0.00,0.00,0.00,0.00,0.00
"70572","716693",ПЕТРОВО СЕЛО,PETROVO SELO,КЛАДОВО,KLADOVO,0.00,60.61,4.19,0.00,0.00,0.00,0.00,73.15,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.00,0.00
"71218","744875",ТУЛАРИ,TULARI,УБ,UB,19.56,0.61,0.00,0.00,0.00,0.00,728.48,0.00,0.00,0.00,0.00,0.00,37.25,0.00,0.00,0.00,0.00,0.00
"71099","740292",ВРАНОВО,VRANOVO,СМЕДЕРЕВО,SMEDEREVO,16.87,0.00,0.00,0.00,0.00,0.00,3203.35,0.00,0.00,0.00,0.00,0.00,189.83,0.00,0.00,0.00,0.00,0.00
"70475","713015",КУДРЕШ,KUDREŠ,ГОЛУБАЦ,GOLUBAC,5.55,1.16,0.00,0.00,0.00,0.00,140.15,0.00,0.00,0.00,0.00,0.00,25.27,0.00,0.00,0.00,0.00,0.00
"71099","740390",ЛУЊЕВАЦ,LUNJEVAC,СМЕДЕРЕВО,SMEDEREVO,8.28,0.00,0.00,0.00,0.00,0.00,545.16,0.00,0.00,0.00,0.00,0.00,65.84,0.00,0.00,0.00,0.00,0.00
"70696","722910",СРПЦЕ,SRPCE,КУЧЕВО,KUČEVO,2.39,2.11,0.00,0.00,0.00,0.00,100.19,0.00,0.00,0.00,0.00,0.00,41.84,0.00,0.00,0.00,0.00,0.00
"70807","727156",КРАВЉИ ДО,KRAVLJI DO,МАЛО ЦРНИЋЕ,MALO CRNIĆE,5.05,1.19,0.00,0.00,0.00,0.00,255.73,0.00,0.00,0.00,0.00,0.00,50.68,0.00,0.00,0.00,0.00,0.00
"70734","725471",КАМЕНИЦА,KAMENICA,ЛОЗНИЦА,LOZNICA,1.10,5.49,0.03,0.00,0.00,0.00,160.90,0.00,0.00,0.00,0.00,0.00,146.50,0.00,0.00,0.00,0.00,0.00
"70092","703567",ГУНЦАТИ,GUNCATI,БАРАЈЕВО,BARAJEVO,7.00,4.76,0.00,0.00,0.00,0.00,762.51,2060.49,0.00,0.00,0.00,0.00,108.93,433.21,0.00,0.00,0.00,0.00
"71269","746398",МРЂЕНОВАЦ,MRĐENOVAC,ШАБАЦ,ŠABAC,9.39,0.00,0.00,0.00,0.00,0.00,532.56,0.00,0.00,0.00,0.00,0.00,56.70,0.00,0.00,0.00,0.00,0.00
"70394","709735",ТОПОЛОВНИК,TOPOLOVNIK,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,11.02,6.09,0.00,0.00,0.00,0.00,761.96,0.00,0.00,0.00,0.00,0.00,69.14,0.00,0.00,0.00,0.00,0.00
"71269","746517",РИБАРИ,RIBARI,ШАБАЦ,ŠABAC,19.29,0.00,0.00,0.00,0.00,0.00,1755.73,0.00,0.00,0.00,0.00,0.00,91.00,0.00,0.00,0.00,0.00,0.00
"71269","746088",БОГОСАВАЦ,BOGOSAVAC,ШАБАЦ,ŠABAC,12.26,0.00,0.00,0.00,0.00,0.00,1069.91,0.00,0.00,0.00,0.00,0.00,87.26,0.00,0.00,0.00,0.00,0.00
"71269","746410",ОРАШАЦ,ORAŠAC,ШАБАЦ,ŠABAC,6.33,0.00,0.00,0.00,0.00,0.00,392.72,0.00,0.00,0.00,0.00,0.00,62.06,0.00,0.00,0.00,0.00,0.00
"70947","733091",ПОЉАНА,POLJANA,ПОЖАРЕВАЦ,POŽAREVAC,26.50,1.01,0.00,0.00,0.00,0.00,1480.51,0.00,0.00,0.00,0.00,0.00,55.88,0.00,0.00,0.00,0.00,0.00
"70734","725625",ПОМИЈАЧА,POMIJAČA,ЛОЗНИЦА,LOZNICA,0.07,6.04,0.00,0.00,0.00,0.00,0.00,121.15,0.00,0.00,0.00,0.00,0.00,20.06,0.00,0.00,0.00,0.00
"70734","725331",ГРНЧАРА,GRNČARA,ЛОЗНИЦА,LOZNICA,6.09,1.12,0.00,0.00,0.00,0.00,243.34,371.47,0.00,0.00,0.00,0.00,39.99,330.33,0.00,0.00,0.00,0.00
"70807","727199",МАЛО ЦРНИЋЕ,MALO CRNIĆE,МАЛО ЦРНИЋЕ,MALO CRNIĆE,10.24,0.00,0.00,0.00,0.00,0.00,654.23,0.00,0.00,0.00,0.00,0.00,63.87,0.00,0.00,0.00,0.00,0.00
"70092","703524",БОЖДАРЕВАЦ,BOŽDAREVAC,БАРАЈЕВО,BARAJEVO,9.37,0.29,0.00,0.00,0.00,0.00,1149.09,101.36,0.00,0.00,0.00,0.00,122.67,350.86,0.00,0.00,0.00,0.00
"71269","746380",МИШАР,MIŠAR,ШАБАЦ,ŠABAC,10.76,0.00,0.00,0.00,0.00,0.00,2107.26,0.00,0.00,0.00,0.00,0.00,195.93,0.00,0.00,0.00,0.00,0.00
"71269","746444",ПЕТЛОВАЧА,PETLOVAČA,ШАБАЦ,ŠABAC,12.06,0.00,0.00,0.00,0.00,0.00,1308.42,0.00,0.00,0.00,0.00,0.00,108.46,0.00,0.00,0.00,0.00,0.00
"70866","729728",ВИЛОВИ,VILOVI,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,4.28,16.08,0.00,0.00,0.00,0.00,187.31,128.99,0.00,0.00,0.00,0.00,43.77,8.02,0.00
"71269","746207",ДУВАНИШТЕ,DUVANIŠTE,ШАБАЦ,ŠABAC,6.38,0.00,0.00,0.00,0.00,0.00,536.39,0.00,0.00,0.00,0.00,0.00,84.13,0.00,0.00,0.00,0.00,0.00
"70408","710067",СКУПЉЕН,SKUPLJEN,ВЛАДИМИРЦИ,VLADIMIRCI,17.11,0.00,0.00,0.00,0.00,0.00,788.61,0.00,0.00,0.00,0.00,0.00,46.08,0.00,0.00,0.00,0.00,0.00
"70238","704938",БАБЕ,BABE,СОПОТ,SOPOT,0.00,9.72,0.00,0.00,0.00,0.00,0.00,341.97,0.00,0.00,0.00,0.00,0.00,35.20,0.00,0.00,0.00,0.00
"70190","704776",ПОЉАНЕ,POLJANE,ОБРЕНОВАЦ,OBRENOVAC,10.93,0.00,0.00,0.00,0.00,0.00,391.31,0.00,0.00,0.00,0.00,0.00,35.79,0.00,0.00,0.00,0.00,0.00
"70092","703532",ВЕЛИКИ БОРАК,VELIKI BORAK,БАРАЈЕВО,BARAJEVO,16.58,0.54,0.00,0.00,0.00,0.00,1375.74,16.27,0.00,0.00,0.00,0.00,82.96,30.06,0.00,0.00,0.00,0.00
"70408","709905",КАОНА,KAONA,ВЛАДИМИРЦИ,VLADIMIRCI,5.72,3.50,0.00,0.00,0.00,0.00,182.23,72.07,0.00,0.00,0.00,0.00,31.84,20.57,0.00,0.00,0.00,0.00
"70238","705039",ПАРЦАНИ,PARCANI,СОПОТ,SOPOT,0.06,11.04,0.00,0.00,0.00,0.00,0.29,608.28,0.00,0.00,0.00,0.00,4.84,55.09,0.00,0.00,0.00,0.00
"80225","802344",ДУБОВАЦ,DUBOVAC,КОВИН,KOVIN,104.76,0.00,0.00,0.00,0.00,0.00,1153.19,0.00,0.00,0.00,0.00,0.00,11.01,0.00,0.00,0.00,0.00,0.00
"70157","703915",УГРИНОВЦИ,UGRINOVCI,ЗЕМУН,ZEMUN,50.33,0.00,0.00,0.00,0.00,0.00,11082.72,0.00,0.00,0.00,0.00,0.00,220.19,0.00,0.00,0.00,0.00,0.00
"71340","733016",КОСТОЛАЦ,KOSTOLAC,КОСТОЛАЦ,KOSTOLAC,10.47,0.00,0.00,0.00,0.00,0.00,9432.07,0.00,0.00,0.00,0.00,0.00,900.72,0.00,0.00,0.00,0.00,0.00
"70807","727261",ШЉИВОВАЦ,ŠLJIVOVAC,МАЛО ЦРНИЋЕ,MALO CRNIĆE,2.05,1.23,0.00,0.00,0.00,0.00,69.91,33.10,0.00,0.00,0.00,0.00,34.08,26.98,0.00,0.00,0.00,0.00
"70696","722723",ВОЛУЈА,VOLUJA,КУЧЕВО,KUČEVO,4.06,24.65,2.06,0.00,0.00,0.00,478.73,350.75,0.00,0.00,0.00,0.00,118.03,14.23,0.00,0.00,0.00,0.00
"71099","740268",БАДЉЕВИЦА,BADLJEVICA,СМЕДЕРЕВО,SMEDEREVO,2.32,6.04,0.00,0.00,0.00,0.00,0.00,365.32,0.00,0.00,0.00,0.00,0.00,60.51,0.00,0.00,0.00,0.00
"71099","740381",ЛУГАВЧИНА,LUGAVČINA,СМЕДЕРЕВО,SMEDEREVO,32.68,0.00,0.00,0.00,0.00,0.00,3006.53,0.00,0.00,0.00,0.00,0.00,92.00,0.00,0.00,0.00,0.00,0.00
"70408","709859",ДЕБРЦ,DEBRC,ВЛАДИМИРЦИ,VLADIMIRCI,7.13,0.00,0.00,0.00,0.00,0.00,742.71,0.00,0.00,0.00,0.00,0.00,104.11,0.00,0.00,0.00,0.00,0.00
"70408","710016",НОВО СЕЛО,NOVO SELO,ВЛАДИМИРЦИ,VLADIMIRCI,1.70,0.00,0.00,0.00,0.00,0.00,87.22,0.00,0.00,0.00,0.00,0.00,51.39,0.00,0.00,0.00,0.00,0.00
"70475","713112",ШУВАЈИЋ,ŠUVAJIĆ,ГОЛУБАЦ,GOLUBAC,5.31,0.55,0.00,0.00,0.00,0.00,236.62,0.00,0.00,0.00,0.00,0.00,44.56,0.00,0.00,0.00,0.00,0.00
"70734","725366",ДОЊЕ НЕДЕЉИЦЕ,DONJE NEDELJICE,ЛОЗНИЦА,LOZNICA,6.19,1.22,0.00,0.00,0.00,0.00,149.34,335.27,0.00,0.00,0.00,0.00,24.12,275.88,0.00,0.00,0.00,0.00
"70734","725552",ЛОЗНИЦА,LOZNICA,ЛОЗНИЦА,LOZNICA,9.29,0.15,0.00,0.00,0.00,0.00,18491.31,0.00,0.00,0.00,0.00,0.00,1991.37,0.00,0.00,0.00,0.00,0.00
"71099","740276",БИНОВАЦ,BINOVAC,СМЕДЕРЕВО,SMEDEREVO,7.53,0.73,0.00,0.00,0.00,0.00,418.06,0.00,0.00,0.00,0.00,0.00,55.51,0.00,0.00,0.00,0.00,0.00
"70734","725641",РУЊАНИ,RUNJANI,ЛОЗНИЦА,LOZNICA,14.38,0.29,0.00,0.00,0.00,0.00,2333.47,22.27,0.00,0.00,0.00,0.00,162.30,75.69,0.00,0.00,0.00,0.00
"80080","800708",ГЛОЖАН,GLOŽAN,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,30.44,0.00,0.00,0.00,0.00,0.00,1891.17,0.00,0.00,0.00,0.00,0.00,62.12,0.00,0.00,0.00,0.00,0.00
"80306","802999",КАРАВУКОВО,KARAVUKOVO,ОЏАЦИ,ODŽACI,59.34,0.00,0.00,0.00,0.00,0.00,3850.16,0.00,0.00,0.00,0.00,0.00,64.88,0.00,0.00,0.00,0.00,0.00
"70238","704989",ЂУРИНЦИ,ĐURINCI,СОПОТ,SOPOT,3.25,4.89,0.00,0.00,0.00,0.00,404.88,551.27,0.00,0.00,0.00,0.00,124.75,112.84,0.00,0.00,0.00,0.00
"70190","704598",БРОВИЋ,BROVIĆ,ОБРЕНОВАЦ,OBRENOVAC,7.81,0.00,0.00,0.00,0.00,0.00,729.60,0.00,0.00,0.00,0.00,0.00,93.40,0.00,0.00,0.00,0.00,0.00
"70734","725439",ЈАРЕБИЦЕ,JAREBICE,ЛОЗНИЦА,LOZNICA,10.08,10.94,0.00,0.00,0.00,0.00,1028.39,81.84,0.00,0.00,0.00,0.00,102.07,7.48,0.00,0.00,0.00,0.00
"70190","704601",ВЕЛИКО ПОЉЕ,VELIKO POLJE,ОБРЕНОВАЦ,OBRENOVAC,23.39,0.00,0.00,0.00,0.00,0.00,1854.28,0.00,0.00,0.00,0.00,0.00,79.27,0.00,0.00,0.00,0.00,0.00
"70572","716669",МАНАСТИРИЦА,MANASTIRICA,КЛАДОВО,KLADOVO,5.66,10.47,0.00,0.00,0.00,0.00,135.89,19.67,0.00,0.00,0.00,0.00,23.99,1.88,0.00,0.00,0.00,0.00
"70173","704512",СЕНАЈА,SENAJA,МЛАДЕНОВАЦ,MLADENOVAC,1.75,2.59,0.00,0.00,0.00,0.00,334.50,65.72,0.00,0.00,0.00,0.00,190.63,25.42,0.00,0.00,0.00,0.00
"70092","703613",ШИЉАКОВАЦ,ŠILJAKOVAC,БАРАЈЕВО,BARAJEVO,13.03,0.79,0.00,0.00,0.00,0.00,419.16,229.15,0.00,0.00,0.00,0.00,32.16,288.95,0.00,0.00,0.00,0.00
"70190","704555",БАЉЕВАЦ,BALJEVAC,ОБРЕНОВАЦ,OBRENOVAC,6.08,0.07,0.00,0.00,0.00,0.00,463.02,10.11,0.00,0.00,0.00,0.00,76.10,136.99,0.00,0.00,0.00,0.00
"71072","739375",ВРБНИЦА,VRBNICA,СЈЕНИЦА,SJENICA,0.00,0.00,2.58,2.92,1.56,0.00,0.00,0.00,117.46,12.85,0.00,0.00,0.00,0.00,45.48,4.40,0.00,0.00
"70980","734381",БАРЕ,BARE,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,1.82,3.54,0.32,0.00,0.00,0.00,13.88,23.73,1.79,0.00,0.00,0.00,7.65,6.70,5.65,0.00
"70980","734667",ЗАСТУП,ZASTUP,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,4.09,4.13,5.29,0.00,0.00,0.00,28.95,28.95,36.85,0.00,0.00,0.00,7.08,7.01,6.96,0.00
"80497","805025",ИЛИНЦИ,ILINCI,ШИД,ŠID,28.11,0.00,0.00,0.00,0.00,0.00,745.77,0.00,0.00,0.00,0.00,0.00,26.53,0.00,0.00,0.00,0.00,0.00
"80128","801160",МАЛИ ЖАМ,MALI ŽAM,ВРШАЦ,VRŠAC,23.34,0.00,0.00,0.00,0.00,0.00,272.84,0.00,0.00,0.00,0.00,0.00,11.69,0.00,0.00,0.00,0.00,0.00
"70840","728705",ПРАХОВО,PRAHOVO,НЕГОТИН,NEGOTIN,20.08,0.00,0.00,0.00,0.00,0.00,1095.46,0.00,0.00,0.00,0.00,0.00,54.57,0.00,0.00,0.00,0.00,0.00
"70866","729884",НОВА ВАРОШ,NOVA VAROŠ,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,0.95,2.84,0.00,0.00,0.00,0.00,3545.63,4425.43,0.00,0.00,0.00,0.00,3737.59,1557.40,0.00
"70092","703591",МЕЉАК,MELJAK,БАРАЈЕВО,BARAJEVO,4.49,2.12,0.00,0.00,0.00,0.00,168.91,2096.06,0.00,0.00,0.00,0.00,37.59,989.75,0.00,0.00,0.00,0.00
"71269","746215",ЖАБАР,ŽABAR,ШАБАЦ,ŠABAC,7.37,0.00,0.00,0.00,0.00,0.00,523.94,0.00,0.00,0.00,0.00,0.00,71.14,0.00,0.00,0.00,0.00,0.00
"80284","802883",ФУТОГ,FUTOG,НОВИ САД,NOVI SAD,83.26,0.00,0.00,0.00,0.00,0.00,19437.21,0.00,0.00,0.00,0.00,0.00,233.44,0.00,0.00,0.00,0.00,0.00
"80152","801534",ЕЧКА,EČKA,ЗРЕЊАНИН,ZRENJANIN,26.29,0.00,0.00,0.00,0.00,0.00,3814.56,0.00,0.00,0.00,0.00,0.00,145.12,0.00,0.00,0.00,0.00,0.00
"80284","802859",РУМЕНКА,RUMENKA,НОВИ САД,NOVI SAD,28.16,0.00,0.00,0.00,0.00,0.00,6587.74,0.00,0.00,0.00,0.00,0.00,233.91,0.00,0.00,0.00,0.00,0.00
"70408","710008",МРОВСКА,MROVSKA,ВЛАДИМИРЦИ,VLADIMIRCI,8.75,3.48,0.00,0.00,0.00,0.00,175.60,208.15,0.00,0.00,0.00,0.00,20.06,59.79,0.00,0.00,0.00,0.00
"70734","725242",ВЕЛИКО СЕЛО,VELIKO SELO,ЛОЗНИЦА,LOZNICA,5.72,3.11,0.00,0.00,0.00,0.00,246.18,149.46,0.00,0.00,0.00,0.00,43.06,48.08,0.00,0.00,0.00,0.00
"71099","740365",ЛАНДОЛ,LANDOL,СМЕДЕРЕВО,SMEDEREVO,10.42,1.91,0.00,0.00,0.00,0.00,528.24,586.27,0.00,0.00,0.00,0.00,50.69,306.43,0.00,0.00,0.00,0.00
"70394","709611",ЉУБИЊЕ,LJUBINJE,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,7.15,3.89,0.00,0.00,0.00,0.00,204.00,43.27,0.00,0.00,0.00,0.00,28.52,11.11,0.00,0.00,0.00,0.00
"70734","725536",ЛИПНИЦА,LIPNICA,ЛОЗНИЦА,LOZNICA,7.06,0.00,0.00,0.00,0.00,0.00,846.16,0.00,0.00,0.00,0.00,0.00,119.79,0.00,0.00,0.00,0.00,0.00
"71099","740454",РАДИНАЦ,RADINAC,СМЕДЕРЕВО,SMEDEREVO,13.89,0.00,0.00,0.00,0.00,0.00,3852.27,0.00,0.00,0.00,0.00,0.00,277.32,0.00,0.00,0.00,0.00,0.00
"70190","704709",КРТИНСКА,KRTINSKA,ОБРЕНОВАЦ,OBRENOVAC,24.14,0.00,0.00,0.00,0.00,0.00,1077.03,0.00,0.00,0.00,0.00,0.00,44.61,0.00,0.00,0.00,0.00,0.00
"70190","704652",ЗАБРЕЖЈЕ,ZABREŽJE,ОБРЕНОВАЦ,OBRENOVAC,13.25,0.00,0.00,0.00,0.00,0.00,3343.77,0.00,0.00,0.00,0.00,0.00,252.39,0.00,0.00,0.00,0.00,0.00
"80373","803804",НЕУЗИНА,NEUZINA,СЕЧАЊ,SEČANJ,76.28,0.00,0.00,0.00,0.00,0.00,1124.53,0.00,0.00,0.00,0.00,0.00,14.74,0.00,0.00,0.00,0.00,0.00
"80454","804720",МОШОРИН,MOŠORIN,ТИТЕЛ,TITEL,67.69,0.00,0.00,0.00,0.00,0.00,2437.47,0.00,0.00,0.00,0.00,0.00,36.01,0.00,0.00,0.00,0.00,0.00
"80063","800406",ПИВНИЦЕ,PIVNICE,БАЧКА ПАЛАНКА,BAČKA PALANKA,57.41,0.00,0.00,0.00,0.00,0.00,3147.41,0.00,0.00,0.00,0.00,0.00,54.82,0.00,0.00,0.00,0.00,0.00
"80055","800252",БОЂАНИ,BOĐANI,БАЧ,BAČ,52.78,0.00,0.00,0.00,0.00,0.00,886.73,0.00,0.00,0.00,0.00,0.00,16.80,0.00,0.00,0.00,0.00,0.00
"80381","803987",СТАНИШИЋ,STANIŠIĆ,СОМБОР,SOMBOR,92.75,0.00,0.00,0.00,0.00,0.00,3709.40,0.00,0.00,0.00,0.00,0.00,39.99,0.00,0.00,0.00,0.00,0.00
"80489","804894",ЦРНА БАРА,CRNA BARA,ЧОКА,ČOKA,37.42,0.00,0.00,0.00,0.00,0.00,420.45,0.00,0.00,0.00,0.00,0.00,11.24,0.00,0.00,0.00,0.00,0.00
"80438","804479",БАЧКИ ВИНОГРАДИ,BAČKI VINOGRADI,СУБОТИЦА,SUBOTICA,20.48,0.00,0.00,0.00,0.00,0.00,1850.40,0.00,0.00,0.00,0.00,0.00,90.35,0.00,0.00,0.00,0.00,0.00
"80322","803243",ОГАР,OGAR,ПЕЋИНЦИ,PEĆINCI,40.77,0.00,0.00,0.00,0.00,0.00,983.85,0.00,0.00,0.00,0.00,0.00,24.13,0.00,0.00,0.00,0.00,0.00
"70203","704903",ОВЧА,OVČA,ПАЛИЛУЛА (БЕОГРАД),PALILULA (БЕОГРАД),24.35,0.00,0.00,0.00,0.00,0.00,2827.25,0.00,0.00,0.00,0.00,0.00,116.10,0.00,0.00,0.00,0.00,0.00
"70289","705764",УЗВЕЋЕ,UZVEĆE,БОГАТИЋ,BOGATIĆ,22.03,0.00,0.00,0.00,0.00,0.00,898.03,0.00,0.00,0.00,0.00,0.00,40.76,0.00,0.00,0.00,0.00,0.00
"80497","805084",ПРИВИНА ГЛАВА,PRIVINA GLAVA,ШИД,ŠID,9.77,0.00,0.00,0.00,0.00,0.00,136.04,0.00,0.00,0.00,0.00,0.00,13.93,0.00,0.00,0.00,0.00,0.00
"80128","801178",МАЛО СРЕДИШТЕ,MALO SREDIŠTE,ВРШАЦ,VRŠAC,3.90,2.07,0.00,0.00,0.00,0.00,69.13,17.38,0.00,0.00,0.00,0.00,17.73,8.40,0.00,0.00,0.00,0.00
"80152","801682",ТОМАШЕВАЦ,TOMAŠEVAC,ЗРЕЊАНИН,ZRENJANIN,65.08,0.00,0.00,0.00,0.00,0.00,1440.36,0.00,0.00,0.00,0.00,0.00,22.13,0.00,0.00,0.00,0.00,0.00
"70122","703818",РИТОПЕК,RITOPEK,ГРОЦКА,GROCKA,16.32,3.83,0.00,0.00,0.00,0.00,2672.80,20.19,0.00,0.00,0.00,0.00,163.80,5.27,0.00,0.00,0.00,0.00
"80314","803090",ИВАНОВО,IVANOVO,ПАНЧЕВО,PANČEVO,43.64,0.00,0.00,0.00,0.00,0.00,1007.41,0.00,0.00,0.00,0.00,0.00,23.08,0.00,0.00,0.00,0.00,0.00
"80349","803413",МАРГИТА,MARGITA,ПЛАНДИШТЕ,PLANDIŠTE,41.87,0.00,0.00,0.00,0.00,0.00,844.01,0.00,0.00,0.00,0.00,0.00,20.16,0.00,0.00,0.00,0.00,0.00
"71269","746622",ШТИТАР,ŠTITAR,ШАБАЦ,ŠABAC,22.52,0.00,0.00,0.00,0.00,0.00,1947.15,0.00,0.00,0.00,0.00,0.00,86.48,0.00,0.00,0.00,0.00,0.00
"80314","803120",ОМОЉИЦА,OMOLJICA,ПАНЧЕВО,PANČEVO,77.38,0.00,0.00,0.00,0.00,0.00,6138.98,0.00,0.00,0.00,0.00,0.00,79.34,0.00,0.00,0.00,0.00,0.00
"80179","801747",ИНЂИЈА,INĐIJA,ИНЂИЈА,INĐIJA,46.82,0.00,0.00,0.00,0.00,0.00,24918.83,0.00,0.00,0.00,0.00,0.00,532.25,0.00,0.00,0.00,0.00,0.00
"80403","804070",БЕШЕНОВО,BEŠENOVO,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,15.06,0.14,0.00,0.00,0.00,0.00,793.56,0.00,0.00,0.00,0.00,0.00,52.70,0.00,0.00,0.00,0.00,0.00
"80420","804444",СУРДУК,SURDUK,СТАРА ПАЗОВА,STARA PAZOVA,36.44,0.00,0.00,0.00,0.00,0.00,1357.26,0.00,0.00,0.00,0.00,0.00,37.25,0.00,0.00,0.00,0.00,0.00
"80403","804185",ЛЕЖИМИР,LEŽIMIR,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,11.94,17.21,0.00,0.00,0.00,0.00,134.89,530.73,0.00,0.00,0.00,0.00,11.29,30.84,0.00,0.00,0.00,0.00
"80381","803898",ГАКОВО,GAKOVO,СОМБОР,SOMBOR,46.21,0.00,0.00,0.00,0.00,0.00,1683.98,0.00,0.00,0.00,0.00,0.00,36.44,0.00,0.00,0.00,0.00,0.00
"70122","703753",ЖИВКОВАЦ,ŽIVKOVAC,ГРОЦКА,GROCKA,5.52,0.46,0.00,0.00,0.00,0.00,382.36,0.00,0.00,0.00,0.00,0.00,69.30,0.00,0.00,0.00,0.00,0.00
"70238","704997",МАЛА ИВАНЧА,MALA IVANČA,СОПОТ,SOPOT,5.49,11.69,0.00,0.00,0.00,0.00,461.77,1276.59,0.00,0.00,0.00,0.00,84.05,109.25,0.00,0.00,0.00,0.00
"80063","800325",ГАЈДОБРА,GAJDOBRA,БАЧКА ПАЛАНКА,BAČKA PALANKA,35.83,0.00,0.00,0.00,0.00,0.00,2431.53,0.00,0.00,0.00,0.00,0.00,67.86,0.00,0.00,0.00,0.00,0.00
"80373","803812",СЕЧАЊ,SEČANJ,СЕЧАЊ,SEČANJ,26.15,0.00,0.00,0.00,0.00,0.00,1871.38,0.00,0.00,0.00,0.00,0.00,71.56,0.00,0.00,0.00,0.00,0.00
"70289","705705",ДУБЉЕ,DUBLJE,БОГАТИЋ,BOGATIĆ,39.68,0.00,0.00,0.00,0.00,0.00,2749.32,0.00,0.00,0.00,0.00,0.00,69.28,0.00,0.00,0.00,0.00,0.00
"70289","705691",ГЛУШЦИ,GLUŠCI,БОГАТИЋ,BOGATIĆ,32.19,0.00,0.00,0.00,0.00,0.00,1830.35,0.00,0.00,0.00,0.00,0.00,56.86,0.00,0.00,0.00,0.00,0.00
"80497","804975",БИНГУЛА,BINGULA,ШИД,ŠID,23.57,2.17,0.00,0.00,0.00,0.00,678.98,0.00,0.00,0.00,0.00,0.00,28.81,0.00,0.00,0.00,0.00,0.00
"80179","801828",СТАРИ СЛАНКАМЕН,STARI SLANKAMEN,ИНЂИЈА,INĐIJA,17.05,0.68,0.00,0.00,0.00,0.00,523.33,0.00,0.00,0.00,0.00,0.00,30.70,0.00,0.00,0.00,0.00,0.00
