MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,TT_car_min,Acc_Name,Decl/Grow,Acc_Key
"70432","712183",СУВИ ДОЛ,SUVI DOL,ВРАЊЕ,VRANJE,4.99,Accessible areas with population decline,Population decline,"2"
"70335","706736",ДОЊА ЛИСИНА,DONJA LISINA,БОСИЛЕГРАД,BOSILEGRAD,12.14,Accessible areas with population decline,Population decline,"2"
"71358","711632",КОРБЕВАЦ,KORBEVAC,ВРАЊСКА БАЊА,VRANJSKA BANJA,10.96,Accessible areas with population decline,Population decline,"2"
"70432","711608",КЛАШНИЦЕ,KLAŠNICE,ВРАЊЕ,VRANJE,7.87,Accessible areas with population decline,Population decline,"2"
"70416","710512",ПРИБОЈ,PRIBOJ,ВЛАДИЧИН ХАН,VLADIČIN HAN,18.93,Accessible areas with population decline,Population decline,"2"
"71358","711861",НЕСВРТА,NESVRTA,ВРАЊСКА БАЊА,VRANJSKA BANJA,39.83,Inaccessible areas with population decline,Population decline,"4"
"71358","711616",КЛИСУРИЦА,KLISURICA,ВРАЊСКА БАЊА,VRANJSKA BANJA,20.98,Accessible areas with population decline,Population decline,"2"
"71358","711675",КРИВА ФЕЈА,KRIVA FEJA,ВРАЊСКА БАЊА,VRANJSKA BANJA,45.63,Inaccessible areas with population decline,Population decline,"4"
"70335","706671",ГОРЊА ЛИСИНА,GORNJA LISINA,БОСИЛЕГРАД,BOSILEGRAD,18.48,Accessible areas with population decline,Population decline,"2"
"70432","711306",ВРАЊЕ,VRANJE,ВРАЊЕ,VRANJE,0.00,Municipality centre,Population decline,"5"
"70432","712051",СИКИРЈЕ,SIKIRJE,ВРАЊЕ,VRANJE,24.23,Inaccessible areas with population decline,Population decline,"4"
"70351","708208",СУХАРНО,SUHARNO,БУЈАНОВАЦ,BUJANOVAC,,No data,No data,"7"
"70335","706752",ДОЊА РЖАНА,DONJA RŽANA,БОСИЛЕГРАД,BOSILEGRAD,33.11,Inaccessible areas with population decline,Population decline,"4"
"70351","708020",МУХОВАЦ,MUHOVAC,БУЈАНОВАЦ,BUJANOVAC,,No data,No data,"7"
"70432","711845",МОШТАНИЦА,MOŠTANICA,ВРАЊЕ,VRANJE,13.64,Accessible areas with population decline,Population decline,"2"
"70432","711926",ПЉАЧКОВИЦА,PLJAČKOVICA,ВРАЊЕ,VRANJE,,No permanent inhabitants,No permanent inhabitants,"6"
"70351","708119",РАВНО БУЧЈЕ,RAVNO BUČJE,БУЈАНОВАЦ,BUJANOVAC,,No data,No data,"7"
"70416","710431",МАЗАРАЋ,MAZARAĆ,ВЛАДИЧИН ХАН,VLADIČIN HAN,22.67,Inaccessible areas with population decline,Population decline,"4"
"70351","707759",НОВО СЕЛО,NOVO SELO,БУЈАНОВАЦ,BUJANOVAC,,No data,No data,"7"
"70432","712167",СТРУГАНИЦА,STRUGANICA,ВРАЊЕ,VRANJE,15.26,Accessible areas with population decline,Population decline,"2"
"71358","712043",СЕБЕВРАЊЕ,SEBEVRANJE,ВРАЊСКА БАЊА,VRANJSKA BANJA,16.36,Accessible areas with population decline,Population decline,"2"
"70432","711233",БОЈИН ДЕЛ,BOJIN DEL,ВРАЊЕ,VRANJE,17.07,Accessible areas with population decline,Population decline,"2"
"70335","706698",ГОРЊА РЖАНА,GORNJA RŽANA,БОСИЛЕГРАД,BOSILEGRAD,45.67,Inaccessible areas with population decline,Population decline,"4"
"70351","708259",ЧАР,ČAR,БУЈАНОВАЦ,BUJANOVAC,,No data,No data,"7"
"70432","711438",ДОБРЕЈАНЦЕ,DOBREJANCE,ВРАЊЕ,VRANJE,19.11,Accessible areas with population decline,Population decline,"2"
"70416","710105",БАЧВИШТЕ,BAČVIŠTE,ВЛАДИЧИН ХАН,VLADIČIN HAN,16.02,Accessible areas with population decline,Population decline,"2"
"71137","741060",БИНОВЦЕ,BINOVCE,СУРДУЛИЦА,SURDULICA,12.88,Accessible areas with population decline,Population decline,"2"
"71137","746665",БЕЛО ПОЉЕ,BELO POLJE,СУРДУЛИЦА,SURDULICA,8.00,Accessible areas with population decline,Population decline,"2"
"71137","741272",КОЛУНИЦА,KOLUNICA,СУРДУЛИЦА,SURDULICA,26.17,Inaccessible areas with population decline,Population decline,"4"
"71137","741396",СУВОЈНИЦА,SUVOJNICA,СУРДУЛИЦА,SURDULICA,7.46,Accessible areas with population decline,Population decline,"2"
"70416","710130",БОГОШЕВО,BOGOŠEVO,ВЛАДИЧИН ХАН,VLADIČIN HAN,25.10,Inaccessible areas with population decline,Population decline,"4"
"70432","712205",ТЕСОВИШТЕ,TESOVIŠTE,ВРАЊЕ,VRANJE,17.07,Accessible areas with population decline,Population decline,"2"
"70432","711411",ГУМЕРИШТЕ,GUMERIŠTE,ВРАЊЕ,VRANJE,30.35,Inaccessible areas with population decline,Population decline,"4"
"71137","741361",РЂАВИЦА,RĐAVICA,СУРДУЛИЦА,SURDULICA,19.24,Accessible areas with population decline,Population decline,"2"
"70416","710474",ОСТРОВИЦА,OSTROVICA,ВЛАДИЧИН ХАН,VLADIČIN HAN,31.97,Inaccessible areas with population decline,Population decline,"4"
"70351","708097",ПРИБОВЦЕ,PRIBOVCE,БУЈАНОВАЦ,BUJANOVAC,,No data,No data,"7"
"70432","711888",ОБЛИЧКА СЕНА,OBLIČKA SENA,ВРАЊЕ,VRANJE,17.67,Accessible areas with population decline,Population decline,"2"
"71137","741370",СТАЈКОВЦЕ,STAJKOVCE,СУРДУЛИЦА,SURDULICA,9.07,Accessible areas with population decline,Population decline,"2"
"70416","710601",СТУБАЛ,STUBAL,ВЛАДИЧИН ХАН,VLADIČIN HAN,13.69,Accessible areas with population decline,Population decline,"2"
"70416","710113",БЕЛАНОВЦЕ,BELANOVCE,ВЛАДИЧИН ХАН,VLADIČIN HAN,34.92,Inaccessible areas with population decline,Population decline,"4"
"71137","741230",ЈЕЛАШНИЦА,JELAŠNICA,СУРДУЛИЦА,SURDULICA,17.99,Accessible areas with population decline,Population decline,"2"
"71137","741345",НОВО СЕЛО,NOVO SELO,СУРДУЛИЦА,SURDULICA,17.23,Accessible areas with population decline,Population decline,"2"
"70416","710202",ГРАМАЂЕ,GRAMAĐE,ВЛАДИЧИН ХАН,VLADIČIN HAN,11.42,Accessible areas with population decline,Population decline,"2"
"71137","741426",ТОПЛИ ДО,TOPLI DO,СУРДУЛИЦА,SURDULICA,19.89,Accessible areas with population decline,Population decline,"2"
"70416","710296",ЈОВАЦ,JOVAC,ВЛАДИЧИН ХАН,VLADIČIN HAN,26.25,Inaccessible areas with population decline,Population decline,"4"
"71137","741213",ДУГОЈНИЦА,DUGOJNICA,СУРДУЛИЦА,SURDULICA,8.64,Accessible areas with population decline,Population decline,"2"
"71137","741086",БОЖИЦА,BOŽICA,СУРДУЛИЦА,SURDULICA,33.81,Inaccessible areas with population decline,Population decline,"4"
"71137","741124",ВУЧАДЕЛЦЕ,VUČADELCE,СУРДУЛИЦА,SURDULICA,18.54,Accessible areas with population decline,Population decline,"2"
"70432","711519",ДРАГОБУЖДЕ,DRAGOBUŽDE,ВРАЊЕ,VRANJE,30.18,Inaccessible areas with population decline,Population decline,"4"
"70416","710610",СУВА МОРАВА,SUVA MORAVA,ВЛАДИЧИН ХАН,VLADIČIN HAN,4.24,Accessible areas with population decline,Population decline,"2"
"70432","712230",ТРСТЕНА,TRSTENA,ВРАЊЕ,VRANJE,34.67,Inaccessible areas with population decline,Population decline,"4"
"70416","710482",ПОЛОМ,POLOM,ВЛАДИЧИН ХАН,VLADIČIN HAN,5.87,Accessible areas with population decline,Population decline,"2"
"70416","710539",РАВНА РЕКА,RAVNA REKA,ВЛАДИЧИН ХАН,VLADIČIN HAN,26.55,Inaccessible areas with population decline,Population decline,"4"
"71137","741043",АЛАКИНЦЕ,ALAKINCE,СУРДУЛИЦА,SURDULICA,5.13,Accessible areas with population decline,Population decline,"2"
"71137","746673",ГОРЊА КОЗНИЦА,GORNJA KOZNICA,СУРДУЛИЦА,SURDULICA,13.75,Accessible areas with population decline,Population decline,"2"
"70815","727377",ГРБАВЦЕ,GRBAVCE,МЕДВЕЂА,MEDVEĐA,51.39,Inaccessible areas with population decline,Population decline,"4"
"71137","741256",КИЈЕВАЦ,KIJEVAC,СУРДУЛИЦА,SURDULICA,10.39,Accessible areas with population decline,Population decline,"2"
"71226","746681",ЈОВАНОВЦЕ,JOVANOVCE,ЦРНА ТРАВА,CRNA TRAVA,10.69,Accessible areas with population decline,Population decline,"2"
"71137","741469",ЋУРКОВИЦА,ĆURKOVICA,СУРДУЛИЦА,SURDULICA,6.08,Accessible areas with population decline,Population decline,"2"
"70416","710318",КАЦАПУН,KACAPUN,ВЛАДИЧИН ХАН,VLADIČIN HAN,14.94,Accessible areas with population decline,Population decline,"2"
"71137","741094",ВЛАСИНА ОКРУГЛИЦА,VLASINA OKRUGLICA,СУРДУЛИЦА,SURDULICA,18.77,Accessible areas with population decline,Population decline,"2"
"71137","741248",КАЛАБОВЦЕ,KALABOVCE,СУРДУЛИЦА,SURDULICA,10.65,Accessible areas with population decline,Population decline,"2"
"70416","710121",БЕЛИШЕВО,BELIŠEVO,ВЛАДИЧИН ХАН,VLADIČIN HAN,27.36,Inaccessible areas with population decline,Population decline,"4"
"70416","710229",ДЕКУТИНЦЕ,DEKUTINCE,ВЛАДИЧИН ХАН,VLADIČIN HAN,10.08,Accessible areas with population decline,Population decline,"2"
"70432","712078",СМИЉЕВИЋ,SMILJEVIĆ,ВРАЊЕ,VRANJE,19.17,Accessible areas with population decline,Population decline,"2"
"70432","712027",РОЖДАЦЕ,ROŽDACE,ВРАЊЕ,VRANJE,26.18,Inaccessible areas with population decline,Population decline,"4"
"71137","741183",ДОЊЕ РОМАНОВЦЕ,DONJE ROMANOVCE,СУРДУЛИЦА,SURDULICA,4.46,Accessible areas with population decline,Population decline,"2"
"71137","741132",ГОРЊЕ РОМАНОВЦЕ,GORNJE ROMANOVCE,СУРДУЛИЦА,SURDULICA,6.10,Accessible areas with population decline,Population decline,"2"
"71161","742422",ЛЕСНИЦА,LESNICA,ТРГОВИШТЕ,TRGOVIŠTE,5.44,Accessible areas with population decline,Population decline,"2"
"71161","742325",ГОРЊИ КОЗЈИ ДОЛ,GORNJI KOZJI DOL,ТРГОВИШТЕ,TRGOVIŠTE,2.64,Accessible areas with population decline,Population decline,"2"
"71153","742082",ЈУНКОВАЦ,JUNKOVAC,ТОПОЛА,TOPOLA,8.20,Accessible areas with population decline,Population decline,"2"
"70700","722987",ВРАЧЕВИЋ,VRAČEVIĆ,ЛАЈКОВАЦ,LAJKOVAC,21.96,Inaccessible areas with population decline,Population decline,"4"
"71099","740489",САРАОРЦИ,SARAORCI,СМЕДЕРЕВО,SMEDEREVO,30.01,Inaccessible areas with population growth,Population growth,"3"
"70637","718530",МАЛИ БОШЊАК,MALI BOŠNJAK,КОЦЕЉЕВА,KOCELJEVA,10.97,Accessible areas with population decline,Population decline,"2"
"70734","725773",ШУРИЦЕ,ŠURICE,ЛОЗНИЦА,LOZNICA,19.91,Accessible areas with population decline,Population decline,"2"
"70092","703583",МАНИЋ,MANIĆ,БАРАЈЕВО,BARAJEVO,16.92,Accessible areas with population growth,Population growth,"1"
"70734","725684",СТУПНИЦА,STUPNICA,ЛОЗНИЦА,LOZNICA,24.97,Inaccessible areas with population decline,Population decline,"4"
"70840","728578",ЈАСЕНИЦА,JASENICA,НЕГОТИН,NEGOTIN,13.82,Accessible areas with population decline,Population decline,"2"
"70785","726842",ЛЕСКОВО,LESKOVO,МАЈДАНПЕК,MAJDANPEK,22.30,Inaccessible areas with population decline,Population decline,"4"
"70661","720577",ШЉИВОВА,ŠLJIVOVA,КРУПАЊ,KRUPANJ,13.76,Accessible areas with population decline,Population decline,"2"
"70530","715034",ЈОШАНИЦА,JOŠANICA,ЖАГУБИЦА,ŽAGUBICA,17.41,Accessible areas with population decline,Population decline,"2"
"70173","704393",ЈАГЊИЛО,JAGNJILO,МЛАДЕНОВАЦ,MLADENOVAC,17.02,Accessible areas with population growth,Population growth,"1"
"70696","722707",БУКОВСКА,BUKOVSKA,КУЧЕВО,KUČEVO,23.47,Inaccessible areas with population decline,Population decline,"4"
"70912","732036",ЋОВДИН,ĆOVDIN,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,32.87,Inaccessible areas with population decline,Population decline,"4"
"70700","723096",БОГОВАЂА,BOGOVAĐA,ЛАЈКОВАЦ,LAJKOVAC,10.10,Accessible areas with population decline,Population decline,"2"
"70165","703931",БАРЗИЛОВИЦА,BARZILOVICA,ЛАЗАРЕВАЦ,LAZAREVAC,23.29,Inaccessible areas with population growth,Population growth,"3"
"70912","731684",БИСТРИЦА,BISTRICA,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,17.36,Accessible areas with population decline,Population decline,"2"
"70360","708445",ВРАГОЧАНИЦА,VRAGOČANICA,ВАЉЕВО,VALJEVO,33.34,Inaccessible areas with population decline,Population decline,"4"
"70769","726311",КАЛАЊЕВЦИ,KALANJEVCI,ЉИГ,LJIG,29.99,Inaccessible areas with population decline,Population decline,"4"
"70521","714844",ВИТЕЖЕВО,VITEŽEVO,ЖАБАРИ,ŽABARI,15.83,Accessible areas with population decline,Population decline,"2"
"70734","725714",ТРБУШНИЦА,TRBUŠNICA,ЛОЗНИЦА,LOZNICA,8.79,Accessible areas with population decline,Population decline,"2"
"70637","718459",ГРАДОЈЕВИЋ,GRADOJEVIĆ,КОЦЕЉЕВА,KOCELJEVA,22.82,Inaccessible areas with population decline,Population decline,"4"
"70882","731137",ГУЊАЦИ,GUNJACI,ОСЕЧИНА,OSEČINA,14.15,Accessible areas with population decline,Population decline,"2"
"70173","704539",ЦРКВИНЕ,CRKVINE,МЛАДЕНОВАЦ,MLADENOVAC,15.06,Accessible areas with population growth,Population growth,"1"
"70912","731811",ЗАБРЂЕ,ZABRĐE,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,5.55,Accessible areas with population decline,Population decline,"2"
"70165","704288",ШОПИЋ,ŠOPIĆ,ЛАЗАРЕВАЦ,LAZAREVAC,3.96,Accessible areas with population growth,Population growth,"1"
"70793","727008",МАЛИ ЗВОРНИК,MALI ZVORNIK,МАЛИ ЗВОРНИК,MALI ZVORNIK,0.00,Municipality centre,Population decline,"5"
"70165","704172",РУДОВЦИ,RUDOVCI,ЛАЗАРЕВАЦ,LAZAREVAC,20.35,Accessible areas with population growth,Population growth,"1"
"71226","745111",РАЈЧЕТИНЕ,RAJČETINE,ЦРНА ТРАВА,CRNA TRAVA,21.17,Accessible areas with population decline,Population decline,"2"
"70653","719986",ПЕТРОПОЉЕ,PETROPOLJE,КРАЉЕВО,KRALJEVO,29.43,Inaccessible areas with population growth,Population growth,"3"
"70742","726109",ПУХОВО,PUHOVO,ЛУЧАНИ,LUČANI,12.47,Accessible areas with population decline,Population decline,"2"
"70653","720275",ЦВЕТКЕ,CVETKE,КРАЉЕВО,KRALJEVO,14.32,Accessible areas with population growth,Population growth,"1"
"70319","706221",БОЉЕВАЦ СЕЛО,BOLJEVAC SELO,БОЉЕВАЦ,BOLJEVAC,1.52,Accessible areas with population decline,Population decline,"2"
"71234","745413",ШЉИВОВИЦА,ŠLJIVOVICA,ЧАЈЕТИНА,ČAJETINA,16.03,Accessible areas with population decline,Population decline,"2"
"70262","705209",АЛАБАНА,ALABANA,БЛАЦЕ,BLACE,10.54,Accessible areas with population decline,Population decline,"2"
"70424","711004",ОРАШЈЕ,ORAŠJE,ВЛАСОТИНЦЕ,VLASOTINCE,5.21,Accessible areas with population decline,Population decline,"2"
"70297","706051",МРВЕШ,MRVEŠ,БОЈНИК,BOJNIK,9.12,Accessible areas with population decline,Population decline,"2"
"70718","723193",БОШЊАЦЕ,BOŠNJACE,ЛЕБАНЕ,LEBANE,12.99,Accessible areas with population decline,Population decline,"2"
"80349","803324",БАНАТСКИ СОКОЛАЦ,BANATSKI SOKOLAC,ПЛАНДИШТЕ,PLANDIŠTE,9.00,Accessible areas with population decline,Population decline,"2"
"80322","803189",ДЕЧ,DEČ,ПЕЋИНЦИ,PEĆINCI,18.00,Accessible areas with population decline,Population decline,"2"
"70955","733369",ЉУТИЦЕ,LJUTICE,ПОЖЕГА,POŽEGA,27.20,Inaccessible areas with population decline,Population decline,"4"
"71153","742023",ДОЊА ТРНАВА,DONJA TRNAVA,ТОПОЛА,TOPOLA,25.38,Inaccessible areas with population decline,Population decline,"4"
"70360","708372",БРЕЗОВИЦЕ,BREZOVICE,ВАЉЕВО,VALJEVO,40.20,Inaccessible areas with population decline,Population decline,"4"
"70840","728764",СИКОЛЕ,SIKOLE,НЕГОТИН,NEGOTIN,34.76,Inaccessible areas with population decline,Population decline,"4"
"70483","713554",ЉУТОВНИЦА,LJUTOVNICA,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,8.27,Accessible areas with population decline,Population decline,"2"
"70645","718785",ДОБРАЧА,DOBRAČA,КРАГУЈЕВАЦ,KRAGUJEVAC,28.87,Inaccessible areas with population growth,Population growth,"3"
"70491","713945",ВОЈНИК,VOJNIK,ДЕСПОТОВАЦ,DESPOTOVAC,2.84,Accessible areas with population decline,Population decline,"2"
"70491","713848",БОГАВА,BOGAVA,ДЕСПОТОВАЦ,DESPOTOVAC,24.29,Inaccessible areas with population decline,Population decline,"4"
"70530","715000",ВУКОВАЦ,VUKOVAC,ЖАГУБИЦА,ŽAGUBICA,13.88,Accessible areas with population decline,Population decline,"2"
"70360","708291",БЕЛИЋ,BELIĆ,ВАЉЕВО,VALJEVO,9.13,Accessible areas with population decline,Population decline,"2"
"70840","728837",ТРЊАНЕ,TRNJANE,НЕГОТИН,NEGOTIN,22.55,Inaccessible areas with population decline,Population decline,"4"
"70831","728250",МАЉЕВИЋ,MALJEVIĆ,МИОНИЦА,MIONICA,4.69,Accessible areas with population decline,Population decline,"2"
"71013","736856",ТРСКА,TRSKA,РАЧА,RAČA,14.69,Accessible areas with population decline,Population decline,"2"
"70483","713228",ВАРНИЦЕ,VARNICE,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,28.39,Inaccessible areas with population decline,Population decline,"4"
"70831","728136",ГОЛУБАЦ,GOLUBAC,МИОНИЦА,MIONICA,19.18,Accessible areas with population decline,Population decline,"2"
"70076","702943",МИЛАТОВАЦ,MILATOVAC,БАТОЧИНА,BATOČINA,12.03,Accessible areas with population decline,Population decline,"2"
"70483","713406",ДРУЖЕТИЋИ,DRUŽETIĆI,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,46.25,Inaccessible areas with population decline,Population decline,"4"
"70645","718661",ВЕЛИКИ ШЕЊ,VELIKI ŠENJ,КРАГУЈЕВАЦ,KRAGUJEVAC,44.11,Inaccessible areas with population growth,Population growth,"3"
"70491","713864",БУКОВАЦ,BUKOVAC,ДЕСПОТОВАЦ,DESPOTOVAC,10.27,Accessible areas with population decline,Population decline,"2"
"71056","738603",МАЧЕВАЦ,MAČEVAC,СВИЛАЈНАЦ,SVILAJNAC,38.65,Inaccessible areas with population decline,Population decline,"4"
"71102","740578",БАНИЧИНА,BANIČINA,СМЕДЕРЕВСКА ПАЛАНКА,SMEDEREVSKA PALANKA,17.44,Accessible areas with population decline,Population decline,"2"
"70360","708364",БРАНКОВИНА,BRANKOVINA,ВАЉЕВО,VALJEVO,15.82,Accessible areas with population decline,Population decline,"2"
"70726","724726",НОВО СЕЛО,NOVO SELO,ЛЕСКОВАЦ,LESKOVAC,43.22,Inaccessible areas with population decline,Population decline,"4"
"71226","745049",КАЛНА,KALNA,ЦРНА ТРАВА,CRNA TRAVA,34.31,Inaccessible areas with population decline,Population decline,"4"
"70726","724742",ОРАОВИЦА (КОД ГРДЕЛИЦЕ),ORAOVICA (KOD GRDELICE),ЛЕСКОВАЦ,LESKOVAC,17.96,Accessible areas with population decline,Population decline,"2"
"70726","724700",НАКРИВАЊ,NAKRIVANJ,ЛЕСКОВАЦ,LESKOVAC,17.73,Accessible areas with population decline,Population decline,"2"
"71226","744999",ГРАДСКА,GRADSKA,ЦРНА ТРАВА,CRNA TRAVA,26.92,Inaccessible areas with population decline,Population decline,"4"
"70718","723240",ГОРЊЕ ВРАНОВЦЕ,GORNJE VRANOVCE,ЛЕБАНЕ,LEBANE,8.90,Accessible areas with population decline,Population decline,"2"
"71226","745065",КРСТИЋЕВО,KRSTIĆEVO,ЦРНА ТРАВА,CRNA TRAVA,9.59,Accessible areas with population decline,Population decline,"2"
"71242","745502",БРЕСНИЦА,BRESNICA,ЧАЧАК,ČAČAK,26.96,Inaccessible areas with population growth,Population growth,"3"
"71226","746703",ОБРАДОВЦЕ,OBRADOVCE,ЦРНА ТРАВА,CRNA TRAVA,4.92,Accessible areas with population decline,Population decline,"2"
"70815","727440",ЂУЛЕКАРЕ,ĐULEKARE,МЕДВЕЂА,MEDVEĐA,22.32,Inaccessible areas with population decline,Population decline,"4"
"71226","745146",ЦРНА ТРАВА,CRNA TRAVA,ЦРНА ТРАВА,CRNA TRAVA,0.00,Municipality centre,Population decline,"5"
